1.56016 0.204452
2.19057 0.204452
4.8769 0.613273
5.31421 0.719503
5.38236 0.999561
5.02457 1.1573
4.30897 1.17661
3.71832 1.15408
1.86117 0.62615
1.35003 0.329996
1.29323 0.272053
1.58288 0.201233
1.56016 0.204452
