1.99174 0.286881
2.14647 0.33663
2.40092 0.402015
2.55222 0.501513
3.19179 0.514306
3.43936 0.606697
3.55283 0.718988
3.54252 0.821329
3.32589 0.912299
2.98203 0.846915
2.76885 0.785794
2.11896 0.666396
1.62037 0.541313
1.40375 0.400594
1.3281 0.309624
1.40718 0.239975
1.54473 0.230025
1.83012 0.266982
1.99174 0.286881
