1.16119 0.189323
1.59004 0.151697
2.15627 0.210226
3.38451 0.37954
4.36293 0.799691
4.41289 1.00245
4.14643 1.12369
3.62599 1.16967
3.03061 1.09233
1.93144 0.697266
1.47762 0.536313
1.26112 0.408804
1.1154 0.249941
1.16119 0.189323
