1.29815 0.137122
1.83645 0.144508
3.611 0.447323
4.2086 0.650431
4.36827 0.783374
4.29528 0.94586
4.03982 0.975403
3.205 0.94586
1.88663 0.654123
1.7224 0.624581
1.05638 0.255294
0.956015 0.203594
1.31184 0.140815
1.29815 0.137122
